"rgn_id","year","area_km2_t","area_km2_t_gf"
2,1988,78.2206359848537,78.2206359848537
3,1988,387.200238663403,387.200238663403
4,1988,21.9818672510843,21.9818672510843
5,1988,144.759015175714,144.759015175714
6,1988,69.1149903822632,69.1149903822632
1,1989,48.935890680687,48.935890680687
2,1989,78.2351873928623,78.2351873928623
3,1989,387.952717693591,387.952717693591
4,1989,21.9818672510843,21.9818672510843
5,1989,144.782339495366,144.782339495366
6,1989,69.1149903822632,69.1149903822632
1,1990,48.9793837282028,48.9793837282028
2,1990,79.8518508794689,79.8518508794689
3,1990,388.01707081629,388.01707081629
4,1990,21.9818672510843,21.9818672510843
5,1990,144.782339495366,144.782339495366
6,1990,69.1728029123879,69.1728029123879
1,1991,68.2101374823647,68.2101374823647
2,1991,95.7307590770092,95.7307590770092
3,1991,389.788500609599,389.788500609599
4,1991,21.9818672510843,21.9818672510843
5,1991,146.964593018362,146.964593018362
6,1991,69.1728029123879,69.1728029123879
1,1992,72.2913752216644,72.2913752216644
2,1992,99.4137454490643,99.4137454490643
3,1992,389.830603814743,389.830603814743
4,1992,21.9818672510843,21.9818672510843
5,1992,146.966715785737,146.966715785737
6,1992,69.1937520792294,69.1937520792294
1,1993,72.2913752216644,72.2913752216644
2,1993,99.4137454490643,99.4137454490643
3,1993,390.36102112028,390.36102112028
4,1993,21.9818672510843,21.9818672510843
5,1993,146.966715785737,146.966715785737
6,1993,69.2105048863602,69.2105048863602
1,1994,72.2913752216644,72.2913752216644
2,1994,99.4439948921261,99.4439948921261
3,1994,390.361039722571,390.361039722571
4,1994,21.9818672510843,21.9818672510843
5,1994,146.966715785737,146.966715785737
6,1994,69.2105048863602,69.2105048863602
1,1995,72.3059930998077,72.3059930998077
2,1995,99.9926727558575,99.9926727558575
3,1995,437.120999367648,437.120999367648
4,1995,21.9818672510843,21.9818672510843
5,1995,172.483890311852,172.483890311852
6,1995,69.2105048863602,69.2105048863602
1,1996,72.3631877582092,72.3631877582092
2,1996,100.005486750631,100.005486750631
3,1996,437.552296230762,437.552296230762
4,1996,21.9818672510843,21.9818672510843
5,1996,172.483890311852,172.483890311852
6,1996,69.210959233984,69.210959233984
1,1997,72.3659932924423,72.3659932924423
2,1997,100.005486750631,100.005486750631
3,1997,437.803106738659,437.803106738659
4,1997,21.9818672510843,21.9818672510843
5,1997,172.495065025193,172.495065025193
6,1997,69.210959233984,69.210959233984
1,1998,74.5747133396912,74.5747133396912
2,1998,100.005486750631,100.005486750631
3,1998,438.604933185546,438.604933185546
4,1998,21.9818672510843,21.9818672510843
5,1998,172.495065025193,172.495065025193
6,1998,69.210959233984,69.210959233984
1,1999,74.5915579968491,74.5915579968491
2,1999,100.005486750631,100.005486750631
3,1999,438.604933185546,438.604933185546
4,1999,21.9818672510843,21.9818672510843
5,1999,172.495065025193,172.495065025193
6,1999,69.210959233984,69.210959233984
1,2000,NA,74.5915579968491
2,2000,NA,100.005486750631
3,2000,NA,438.604933185546
4,2000,NA,21.9818672510843
5,2000,NA,172.495065025193
6,2000,NA,69.210959233984
1,2001,NA,74.5915579968491
2,2001,NA,100.005486750631
3,2001,NA,438.604933185546
4,2001,NA,21.9818672510843
5,2001,NA,172.495065025193
6,2001,NA,69.210959233984
1,2002,NA,74.5915579968491
2,2002,NA,100.005486750631
3,2002,NA,438.604933185546
4,2002,NA,21.9818672510843
5,2002,NA,172.495065025193
6,2002,NA,69.210959233984
1,2003,NA,74.5915579968491
2,2003,NA,100.005486750631
3,2003,NA,438.604933185546
4,2003,NA,21.9818672510843
5,2003,NA,172.495065025193
6,2003,NA,69.210959233984
1,2004,NA,74.5915579968491
2,2004,NA,100.005486750631
3,2004,NA,438.604933185546
4,2004,NA,21.9818672510843
5,2004,NA,172.495065025193
6,2004,NA,69.210959233984
1,2005,74.5918372002525,74.5918372002525
2,2005,100.005486750631,100.005486750631
3,2005,438.620706117024,438.620706117024
4,2005,21.9818672510843,21.9818672510843
5,2005,172.509418059073,172.509418059073
6,2005,69.210959233984,69.210959233984
1,2006,NA,74.5918372002525
2,2006,NA,100.005486750631
3,2006,NA,438.620706117024
4,2006,NA,21.9818672510843
5,2006,NA,172.509418059073
6,2006,NA,69.210959233984
1,2007,NA,74.5918372002525
2,2007,NA,100.005486750631
3,2007,NA,438.620706117024
4,2007,NA,21.9818672510843
5,2007,NA,172.509418059073
6,2007,NA,69.210959233984
1,2008,NA,74.5918372002525
2,2008,NA,100.005486750631
3,2008,NA,438.620706117024
4,2008,NA,21.9818672510843
5,2008,NA,172.509418059073
6,2008,NA,69.210959233984
1,2009,NA,74.5918372002525
2,2009,NA,100.005486750631
3,2009,NA,438.620706117024
4,2009,NA,21.9818672510843
5,2009,NA,172.509418059073
6,2009,NA,69.210959233984
1,2010,74.5954479975052,74.5954479975052
2,2010,100.005486750631,100.005486750631
3,2010,438.620706117024,438.620706117024
4,2010,21.9818672510843,21.9818672510843
5,2010,172.509418059073,172.509418059073
6,2010,69.210959233984,69.210959233984
1,2011,74.5954479975052,74.5954479975052
2,2011,100.005486750631,100.005486750631
3,2011,438.628412482619,438.628412482619
4,2011,21.9818672510843,21.9818672510843
5,2011,172.509418059073,172.509418059073
6,2011,69.210959233984,69.210959233984
1,2012,NA,74.5954479975052
2,2012,NA,100.005486750631
3,2012,NA,438.628412482619
4,2012,NA,21.9818672510843
5,2012,NA,172.509418059073
6,2012,NA,69.210959233984
1,2013,74.5954479975052,74.5954479975052
2,2013,100.005486750631,100.005486750631
3,2013,438.673587717819,438.673587717819
4,2013,21.9818672510843,21.9818672510843
5,2013,172.5242585341,172.5242585341
6,2013,69.2535488375444,69.2535488375444
1,2014,NA,74.5954479975052
2,2014,NA,100.005486750631
3,2014,NA,438.673587717819
4,2014,NA,21.9818672510843
5,2014,NA,172.5242585341
6,2014,NA,69.2535488375444
1,2015,NA,74.5954479975052
2,2015,NA,100.005486750631
3,2015,NA,438.673587717819
4,2015,NA,21.9818672510843
5,2015,NA,172.5242585341
6,2015,NA,69.2535488375444
1,2016,74.5954479975052,74.5954479975052
2,2016,100.008268657557,100.008268657557
3,2016,438.760787213887,438.760787213887
4,2016,21.9818672510843,21.9818672510843
5,2016,172.5242585341,172.5242585341
6,2016,70.17243768291,70.17243768291
1,2017,74.5954479975052,74.5954479975052
2,2017,100.008268657557,100.008268657557
3,2017,438.804478964245,438.804478964245
4,2017,21.9818672510843,21.9818672510843
5,2017,172.5242585341,172.5242585341
6,2017,70.172853753253,70.172853753253
