year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1950,180,27,Ensis siliqua,Sword razor shell,690755,290.694498557312,Ensis_siliqua-27
1950,180,27,Eutrigla gurnardus,Grey gurnard,600068,1259.14000238531,Eutrigla_gurnardus-27
1950,180,27,Gadidae,"Cods, haddocks",400183,988.127606705687,Gadidae-27
1950,180,27,Gadiformes,Cods,300044,557.235400202509,Gadiformes-27
1950,180,27,Gadus morhua,Atlantic cod,600069,51035.1842229035,Gadus_morhua-27
1950,180,27,Galeorhinus galeus,Tope shark,604642,0.860007901787175,Galeorhinus_galeus-27
1950,180,27,Gastropoda,Sea snails,290006,226.553533233355,Gastropoda-27
1950,180,27,Glyptocephalus cynoglossus,Witch flounder,600026,1000.8736453839,Glyptocephalus_cynoglossus-27
1950,180,27,Gobiidae,Gobies,400405,367.486182397607,Gobiidae-27
1950,180,27,Hippoglossoides platessoides,American plaice,604239,134.879384257505,Hippoglossoides_platessoides-27
1950,180,27,Hippoglossus hippoglossus,Atlantic halibut,601371,780.384888366306,Hippoglossus_hippoglossus-27
1950,180,27,Homarus gammarus,European lobster,690125,527.875810318532,Homarus_gammarus-27
1950,180,27,Labridae,"Wrasses, gropers, tuskfishes",400362,14.0051145130034,Labridae-27
1950,180,27,Lamna nasus,Porbeagle,600088,509.750515163574,Lamna_nasus-27
1950,180,27,Lepidorhombus whiffiagonis,Megrim,600028,1445.39906375919,Lepidorhombus_whiffiagonis-27
1950,180,27,Leucoraja circularis,Sandy ray,607614,27.7757348475108,Leucoraja_circularis-27
1950,180,27,Leucoraja fullonica,Shagreen ray,607619,170.708886202135,Leucoraja_fullonica-27
1950,180,27,Leucoraja naevus,Cuckoo ray,604326,1216.41950163645,Leucoraja_naevus-27
1950,180,27,Limanda limanda,Common dab,600695,14653.7626517387,Limanda_limanda-27
1950,180,27,Littorina,Periwinkles,590049,49.880074759725,Littorina-27
1950,180,27,Littorina littorea,Common periwinkle,690089,598.480947128678,Littorina_littorea-27
1950,180,27,Loliginidae,Common pencil squids,490010,398.622271646026,Loliginidae-27
1950,180,27,Loligo,Common squids,590010,0.401639826034806,Loligo-27
1950,180,27,Lophius,Frogfishes,500112,520.520796510946,Lophius-27
1950,180,27,Lophius piscatorius,Angler,600716,1311.29847859164,Lophius_piscatorius-27
1950,180,27,Macrouridae,"Grenadiers, rattails",400185,70.2851440167837,Macrouridae-27
1950,180,27,Marine finfishes not identified,Finfishes,100139,14693.7579570321,Marine_finfishes_not_identified-27
1950,180,27,Marine fishes not identified,Marine fishes nei,100039,19383.2763686994,Marine_fishes_not_identified-27
1950,180,27,Melanogrammus aeglefinus,Haddock,601381,38614.0894276741,Melanogrammus_aeglefinus-27
1950,180,27,Mercenaria mercenaria,Northern quahog,690270,19.1175297707047,Mercenaria_mercenaria-27
1950,180,27,Merlangius merlangus,Whiting,600029,45008.1211333221,Merlangius_merlangus-27
1950,180,27,Merluccius merluccius,European hake,600030,16618.3727516867,Merluccius_merluccius-27
1950,180,27,Micromesistius poutassou,Blue whiting,600031,0.265268555096706,Micromesistius_poutassou-27
1950,180,27,Microstomus kitt,Lemon sole,601382,2246.31890722866,Microstomus_kitt-27
1950,180,27,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,1150.58764463522,Miscellaneous_aquatic_invertebrates-27
1950,180,27,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,760.348632909498,Miscellaneous_marine_crustaceans-27
1950,180,27,Molva,Lings,501096,3864.55531502128,Molva-27
1950,180,27,Molva molva,Ling,600033,4615.1196491079,Molva_molva-27
1950,180,27,Mugil cephalus,Flathead grey mullet,600785,0.535990991151631,Mugil_cephalus-27
1950,180,27,Mugilidae,"Mullets, grey mullets",400359,9.94015855927945,Mugilidae-27
1950,180,27,Mullidae,Goatfishes,400332,49.2061379078796,Mullidae-27
1950,180,27,Mullus barbatus barbatus,Red mullet,600790,21.9290559030765,Mullus_barbatus_barbatus-27
1950,180,27,Mustelus mustelus,Smooth-hound,604996,78.2678985635244,Mustelus_mustelus-27
1950,180,27,Mya arenaria,Sand gaper,690337,1.67681624638686,Mya_arenaria-27
1950,180,27,Myoxocephalus,Grubbies and sculpins,500717,59.2038882162743,Myoxocephalus-27
1950,180,27,Mytiloida,Mussels,390054,1058.48690997834,Mytiloida-27
1950,180,27,Mytilus edulis,Blue mussel,690053,4956.81619758213,Mytilus_edulis-27
1950,180,27,Necora puber,Velvet swimcrab,690425,398.770571239024,Necora_puber-27
1950,180,27,Nephrops norvegicus,Norway lobster,690273,753.079346049268,Nephrops_norvegicus-27
1950,180,27,Octopoda,"Octopuses, argonauts",390007,19.5648584905937,Octopoda-27
1950,180,27,Osmerus eperlanus,European smelt,601334,260.668024510545,Osmerus_eperlanus-27
1950,180,27,Ostrea edulis,European flat oyster,690123,831.451365585497,Ostrea_edulis-27
1950,180,27,Pagellus bogaraveo,Blackspot seabream,600890,6.1284837890481,Pagellus_bogaraveo-27
1950,180,27,Palaemon serratus,Common prawn,690090,0.897254586570935,Palaemon_serratus-27
1950,180,27,Palinurus,Spiny lobsters,590082,0.0117013019218043,Palinurus-27
1950,180,27,Palinurus elephas,Common spiny lobster,690092,0.00666405130682849,Palinurus_elephas-27
1950,180,27,Pecten maximus,Great Atlantic scallop,690156,644.451076198193,Pecten_maximus-27
1950,180,27,Pectinidae,Scallops,490055,50.2671151243577,Pectinidae-27
1950,180,27,Perciformes,Perch-likes,300060,436.09079041102,Perciformes-27
1950,180,27,Phycis blennoides,Greater forkbeard,601340,0.307602815151842,Phycis_blennoides-27
1950,180,27,Platichthys flesus,European flounder,601341,3734.90369892338,Platichthys_flesus-27
1950,180,27,Pleuronectes platessa,European plaice,601342,45691.3065339496,Pleuronectes_platessa-27
1950,180,27,Pleuronectidae,Righteye flounders,400440,806.760651554655,Pleuronectidae-27
1950,180,27,Pleuronectiformes,Flatfishes,300061,1.64957495298827,Pleuronectiformes-27
1950,180,27,Pollachius pollachius,Pollack,600034,3773.56272111906,Pollachius_pollachius-27
1950,180,27,Pollachius virens,Saithe,601343,8418.61613173494,Pollachius_virens-27
1950,180,27,Portunidae,Swimming crabs,490031,314.27049754874,Portunidae-27
1950,180,27,Prionace glauca,Blue shark,600898,0.633144244778631,Prionace_glauca-27
1950,180,27,Raja,"Stingrays, skates",500108,13289.2978337148,Raja-27
1950,180,27,Raja brachyura,Blonde ray,604552,1278.44101002043,Raja_brachyura-27
1950,180,27,Raja clavata,Thornback ray,602059,2460.5431915768,Raja_clavata-27
1950,180,27,Raja microocellata,Small-eyed ray,605492,517.01595118562,Raja_microocellata-27
1950,180,27,Raja montagui,Spotted ray,604329,451.405370289236,Raja_montagui-27
1950,180,27,Raja undulata,Undulate ray,607617,0.115867901945383,Raja_undulata-27
1950,180,27,Rajidae,Stingrays,400019,487.965987578225,Rajidae-27
1950,180,27,Rajiformes,Skates and rays,300014,5175.41530783227,Rajiformes-27
1950,180,27,Rostroraja alba,White skate,607613,8.79266171641875,Rostroraja_alba-27
1950,180,27,Salmo salar,Atlantic salmon,600236,91.2867519653364,Salmo_salar-27
1950,180,27,Salmo trutta,Sea trout,600238,5.84412292064192,Salmo_trutta-27
1950,180,27,Sardina pilchardus,European pilchard,601350,4916.43867977785,Sardina_pilchardus-27
1950,180,27,Sciaenidae,"Drums, croakers",400331,132.019068596336,Sciaenidae-27
1950,180,27,Scomber scombrus,Atlantic mackerel,600118,23630.8843900104,Scomber_scombrus-27
1950,180,27,Scombridae,"Mackerels, tunas, bonitos",400416,771.454924367748,Scombridae-27
1950,180,27,Scophthalmidae,Turbots,400515,325.615582514418,Scophthalmidae-27
1950,180,27,Scophthalmus maximus,Turbot,601348,3326.46985829897,Scophthalmus_maximus-27
1950,180,27,Scophthalmus rhombus,Brill,600529,380.599994500103,Scophthalmus_rhombus-27
1950,180,27,Scorpaeniformes,"Scorpionfishes, flatheads",300059,348.267672956973,Scorpaeniformes-27
1950,180,27,Scyliorhinus canicula,Smallspotted catshark,600845,2125.47699414819,Scyliorhinus_canicula-27
1950,180,27,Sebastes,Redfishes,501135,41.8481346783171,Sebastes-27
1950,180,27,Sebastes norvegicus,Golden redfish,600501,3.50105030419656,Sebastes_norvegicus-27
1950,180,27,Sebastidae,"Rockfishes, rockcods, thornyheads",400573,278.643043251592,Sebastidae-27
1950,180,27,Sepiida,"Cuttlefishes, bobtail squids",390006,775.180497999429,Sepiida-27
1950,180,27,Sepiidae,Cuttlefishes,490011,1.89472021471124,Sepiidae-27
1950,180,27,Solea solea,Common sole,600525,13799.0918618225,Solea_solea-27
1950,180,27,Soleidae,Soles,400441,744.64226121514,Soleidae-27
1950,180,27,Sparidae,"Porgies, seabreams",400330,240.9175397653,Sparidae-27
1950,180,27,Sparus aurata,Gilthead seabream,601164,0.0633891473829435,Sparus_aurata-27
1950,180,27,Spisula solida,Surf clam,690671,78.3339329686765,Spisula_solida-27
1950,180,27,Spondyliosoma cantharus,Black seabream,601356,356.417795554939,Spondyliosoma_cantharus-27
1950,180,27,Sprattus sprattus,European sprat,601357,4346.78449061085,Sprattus_sprattus-27
1950,180,27,Squalidae,Dogfish sharks,400013,4464.3116827807,Squalidae-27
1950,180,27,Squaliformes,"Bramble, sleeper, dogfish sharks",300009,1119.05124555204,Squaliformes-27
1950,180,27,Squalus acanthias,Piked dogfish,600139,6360.10614797064,Squalus_acanthias-27
1950,180,27,Todarodes sagittatus,European flying squid,690124,0.605725381305656,Todarodes_sagittatus-27
1950,180,27,Trachinus draco,Greater weever,601363,0.370522003572008,Trachinus_draco-27
1950,180,27,Trachurus trachurus,Atlantic horse mackerel,601365,116.036720164425,Trachurus_trachurus-27
1950,180,27,Trigla,Piper gurnards,500144,376.645962174416,Trigla-27
1950,180,27,Triglidae,"Searobins, gurnards",400266,4183.59238713768,Triglidae-27
1950,180,27,Trisopterus esmarkii,Norway pout,601023,2611.76675683115,Trisopterus_esmarkii-27
1950,180,27,Trisopterus luscus,Pouting,601367,693.716227337885,Trisopterus_luscus-27
1950,180,27,Trisopterus minutus,Poor cod,600481,1.36425258634406,Trisopterus_minutus-27
1950,180,27,Veneridae,Venus clams,490060,60.7477767348557,Veneridae-27
1950,180,27,Zeus faber,John dory,601370,51.1702677469063,Zeus_faber-27
1950,180,27,Zoarces viviparus,Eelpout,600479,43.0860522481994,Zoarces_viviparus-27
1950,180,NA,Anarhichas lupus,Atlantic wolffish,602501,1.35226909200089e-5,Anarhichas_lupus-NA
1950,180,NA,Anguilla anguilla,European eel,600035,0.00112929221736178,Anguilla_anguilla-NA
1950,180,NA,Arnoglossus laterna,Mediterranean scaldfish,600041,6.3420506622026e-4,Arnoglossus_laterna-NA
1950,180,NA,Asterias rubens,Red starfish,690324,0.015461232126328,Asterias_rubens-NA
1950,180,NA,Balistes capriscus,Grey triggerfish,607327,5.67824874837752e-7,Balistes_capriscus-NA
1950,180,NA,Belone belone,Garfish,600047,1.46775050640749e-7,Belone_belone-NA
1950,180,NA,Cancer pagurus,Edible crab,690119,0.00405858711062864,Cancer_pagurus-NA
1950,180,NA,Carangidae,"Jacks, pompanos",400314,9.09185762654531e-4,Carangidae-NA
1950,180,NA,Carcinus maenas,Green crab,690158,7.86999788890217e-6,Carcinus_maenas-NA
1950,180,NA,Cerastoderma edule,Common cockle,690605,0.0052256622523889,Cerastoderma_edule-NA
1950,180,NA,Chelidonichthys cuculus,Red gurnard,600044,7.00558715682342e-4,Chelidonichthys_cuculus-NA
1950,180,NA,Clupea harengus,Atlantic herring,600024,0.991316671867162,Clupea_harengus-NA
1950,180,NA,Crangon crangon,Common shrimp,690091,0.231565106867312,Crangon_crangon-NA
1950,180,NA,Engraulis encrasicolus,European anchovy,600066,0.00317493022755687,Engraulis_encrasicolus-NA
1950,180,NA,Ensis siliqua,Sword razor shell,690755,2.28923196602777e-4,Ensis_siliqua-NA
1950,180,NA,Homarus gammarus,European lobster,690125,6.60313364253469e-5,Homarus_gammarus-NA
1950,180,NA,Littorina littorea,Common periwinkle,690089,0.00363812141642346,Littorina_littorea-NA
1950,180,NA,Marine fishes not identified,Marine fishes nei,100039,0.111907877319621,Marine_fishes_not_identified-NA
1950,180,NA,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,0.00180657386614422,Miscellaneous_aquatic_invertebrates-NA
1950,180,NA,Myoxocephalus,Grubbies and sculpins,500717,0.00224983495988905,Myoxocephalus-NA
1950,180,NA,Necora puber,Velvet swimcrab,690425,5.77859855833817e-5,Necora_puber-NA
1950,180,NA,Osmerus eperlanus,European smelt,601334,0.00102029185994908,Osmerus_eperlanus-NA
1950,180,NA,Ostrea edulis,European flat oyster,690123,0.0232541339188482,Ostrea_edulis-NA
1950,180,NA,Platichthys flesus,European flounder,601341,0.0181175206622866,Platichthys_flesus-NA
1950,180,NA,Pleuronectes platessa,European plaice,601342,0.199864614272061,Pleuronectes_platessa-NA
1950,180,NA,Salmo salar,Atlantic salmon,600236,9.0040527307948e-5,Salmo_salar-NA
1950,180,NA,Salmo trutta,Sea trout,600238,7.63190979812543e-6,Salmo_trutta-NA
1950,180,NA,Sardina pilchardus,European pilchard,601350,0.00282682097050805,Sardina_pilchardus-NA
1950,180,NA,Scomber scombrus,Atlantic mackerel,600118,0.00648312952119937,Scomber_scombrus-NA
1950,180,NA,Solea solea,Common sole,600525,0.0791723723216026,Solea_solea-NA
1950,180,NA,Sparus aurata,Gilthead seabream,601164,3.48329245284535e-8,Sparus_aurata-NA
1950,180,NA,Sprattus sprattus,European sprat,601357,0.0276704498010439,Sprattus_sprattus-NA
1950,180,NA,Zoarces viviparus,Eelpout,600479,0.00119327543868941,Zoarces_viviparus-NA
1951,180,27,Aequipecten opercularis,Queen scallop,690314,1001.70439971192,Aequipecten_opercularis-27
1951,180,27,Alosa,Shads,500352,1.20300508063995,Alosa-27
1951,180,27,Anarhichadidae,"Wolffishes, wolfeels",400396,69.1121680969532,Anarhichadidae-27
1951,180,27,Anarhichas,Wolffishes,505897,219.843107223994,Anarhichas-27
1951,180,27,Anarhichas lupus,Atlantic wolffish,602501,227.598708229955,Anarhichas_lupus-27
1951,180,27,Anguilla anguilla,European eel,600035,301.620124616844,Anguilla_anguilla-27
1951,180,27,Argentina,Argentines,500147,0.451997825211258,Argentina-27
1951,180,27,Arnoglossus laterna,Mediterranean scaldfish,600041,60.5327601787841,Arnoglossus_laterna-27
1951,180,27,Asterias rubens,Red starfish,690324,504.219304914586,Asterias_rubens-27
1951,180,27,Balistes capriscus,Grey triggerfish,607327,0.208906543868846,Balistes_capriscus-27
1951,180,27,Balistidae,Triggerfishes,400445,12.3647386205298,Balistidae-27
1951,180,27,Batoidea,"Batoids, skates, rays, sawfishes",300063,4.18340715385019,Batoidea-27
1951,180,27,Belone belone,Garfish,600047,31.3723844299601,Belone_belone-27
1951,180,27,Bivalvia,Clams,290004,1265.49463071093,Bivalvia-27
1951,180,27,Brama brama,Atlantic pomfret,600391,63.2003975305066,Brama_brama-27
1951,180,27,Brosme brosme,Tusk,600051,1077.94081713311,Brosme_brosme-27
1951,180,27,Buccinidae,Buccinidae,490021,1264.27188499877,Buccinidae-27
1951,180,27,Buccinum undatum,Whelk,690434,2946.86813469183,Buccinum_undatum-27
1951,180,27,Cancer pagurus,Edible crab,690119,2109.36799630421,Cancer_pagurus-27
1951,180,27,Capros aper,Boarfish,600054,0.127817914665856,Capros_aper-27
1951,180,27,Carangidae,"Jacks, pompanos",400314,1024.05008961682,Carangidae-27
1951,180,27,Carcinus maenas,Green crab,690158,59.180287929172,Carcinus_maenas-27
1951,180,27,Cardiidae,Cockles,490058,5724.40578453031,Cardiidae-27
1951,180,27,Cardium edule,Common edible cockle,690087,28.4006957118129,Cardium_edule-27
1951,180,27,Centroscymnus coelolepis,Portuguese dogfish,600662,1297.5460275274,Centroscymnus_coelolepis-27
1951,180,27,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,582.428857165396,Cephalopoda-27
1951,180,27,Cepola macrophthalma,Red bandfish,600056,0.0018551302282619,Cepola_macrophthalma-27
1951,180,27,Cerastoderma edule,Common cockle,690605,8017.20461233884,Cerastoderma_edule-27
1951,180,27,Chaceon affinis,Deepsea red crab,690753,46.3053746362524,Chaceon_affinis-27
1951,180,27,Chelidonichthys cuculus,Red gurnard,600044,253.301711520349,Chelidonichthys_cuculus-27
1951,180,27,Chelidonichthys lucerna,Tub gurnard,601366,519.903790208954,Chelidonichthys_lucerna-27
1951,180,27,Clupea harengus,Atlantic herring,600024,834204.002894213,Clupea_harengus-27
1951,180,27,Clupeidae,"Herrings, sardines, menhadens",400043,1357.1839918975,Clupeidae-27
1951,180,27,Conger conger,European conger,600301,2678.447234398,Conger_conger-27
1951,180,27,Congridae,"Conger, garden eels",400062,272.660524944022,Congridae-27
1951,180,27,Crangon crangon,Common shrimp,690091,12521.4996755338,Crangon_crangon-27
1951,180,27,Crangonidae,Brown shrimps,490044,555.610094630716,Crangonidae-27
1951,180,27,Cyclopterus lumpus,Lumpfish,600062,0.00381660164509768,Cyclopterus_lumpus-27
1951,180,27,Decapoda,"Crabs, lobsters, shrimps",390013,440.29045739594,Decapoda-27
1951,180,27,Dicentrarchus labrax,European seabass,600063,3124.4199721865,Dicentrarchus_labrax-27
1951,180,27,Dipturus batis,Blue skate,602058,24.8938043271573,Dipturus_batis-27
1951,180,27,Dipturus nidarosiensis,Norwegian skate,608900,1.6145617769386,Dipturus_nidarosiensis-27
1951,180,27,Elasmobranchii,"Sharks, rays, skates",200004,3022.4891073361,Elasmobranchii-27
1951,180,27,Engraulis encrasicolus,European anchovy,600066,173.802305994531,Engraulis_encrasicolus-27
1951,180,27,Ensis siliqua,Sword razor shell,690755,306.611075688002,Ensis_siliqua-27
1951,180,27,Eutrigla gurnardus,Grey gurnard,600068,1132.90833124816,Eutrigla_gurnardus-27
1951,180,27,Gadidae,"Cods, haddocks",400183,1754.63084806858,Gadidae-27
1951,180,27,Gadiformes,Cods,300044,981.777296696232,Gadiformes-27
1951,180,27,Gadus morhua,Atlantic cod,600069,43659.6305162917,Gadus_morhua-27
1951,180,27,Galeorhinus galeus,Tope shark,604642,0.907096451425314,Galeorhinus_galeus-27
1951,180,27,Gastropoda,Sea snails,290006,423.853441558918,Gastropoda-27
1951,180,27,Glyptocephalus cynoglossus,Witch flounder,600026,980.890958968638,Glyptocephalus_cynoglossus-27
1951,180,27,Gobiidae,Gobies,400405,299.079739137078,Gobiidae-27
1951,180,27,Hippoglossoides platessoides,American plaice,604239,118.213781776229,Hippoglossoides_platessoides-27
1951,180,27,Hippoglossus hippoglossus,Atlantic halibut,601371,551.539905808462,Hippoglossus_hippoglossus-27
1951,180,27,Homarus gammarus,European lobster,690125,584.504201070827,Homarus_gammarus-27
1951,180,27,Labridae,"Wrasses, gropers, tuskfishes",400362,14.7564335348062,Labridae-27
1951,180,27,Lamna nasus,Porbeagle,600088,447.018335232108,Lamna_nasus-27
1951,180,27,Lepidorhombus whiffiagonis,Megrim,600028,1521.77510957633,Lepidorhombus_whiffiagonis-27
1951,180,27,Leucoraja circularis,Sandy ray,607614,27.761013821261,Leucoraja_circularis-27
1951,180,27,Leucoraja fullonica,Shagreen ray,607619,170.838203828302,Leucoraja_fullonica-27
1951,180,27,Leucoraja naevus,Cuckoo ray,604326,1217.21933327129,Leucoraja_naevus-27
1951,180,27,Limanda limanda,Common dab,600695,14963.5738553534,Limanda_limanda-27
1951,180,27,Littorina,Periwinkles,590049,469.160271174128,Littorina-27
1951,180,27,Littorina littorea,Common periwinkle,690089,553.737908483044,Littorina_littorea-27
1951,180,27,Loliginidae,Common pencil squids,490010,398.622271646026,Loliginidae-27
1951,180,27,Loligo,Common squids,590010,0.448990403699288,Loligo-27
1951,180,27,Lophius,Frogfishes,500112,315.746457091463,Lophius-27
1951,180,27,Lophius piscatorius,Angler,600716,2536.70636797816,Lophius_piscatorius-27
1951,180,27,Macrouridae,"Grenadiers, rattails",400185,169.91404014663,Macrouridae-27
1951,180,27,Malacostraca,"Lobsters, crabs, shrimps, krill",290022,8.08060073921526,Malacostraca-27
1951,180,27,Marine finfishes not identified,Finfishes,100139,30526.3006507753,Marine_finfishes_not_identified-27
1951,180,27,Marine fishes not identified,Marine fishes nei,100039,20353.9109048633,Marine_fishes_not_identified-27
1951,180,27,Melanogrammus aeglefinus,Haddock,601381,35159.580054027,Melanogrammus_aeglefinus-27
1951,180,27,Mercenaria mercenaria,Northern quahog,690270,19.1175297707047,Mercenaria_mercenaria-27
1951,180,27,Merlangius merlangus,Whiting,600029,56576.8948796819,Merlangius_merlangus-27
1951,180,27,Merluccius merluccius,European hake,600030,15938.1587571828,Merluccius_merluccius-27
1951,180,27,Micromesistius poutassou,Blue whiting,600031,0.213743801584795,Micromesistius_poutassou-27
1951,180,27,Microstomus kitt,Lemon sole,601382,2526.54500083842,Microstomus_kitt-27
1951,180,27,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,1152.16031818166,Miscellaneous_aquatic_invertebrates-27
1951,180,27,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,1395.05849393889,Miscellaneous_marine_crustaceans-27
1951,180,27,Molva,Lings,501096,2997.33722649068,Molva-27
1951,180,27,Molva molva,Ling,600033,3951.64868617269,Molva_molva-27
1951,180,27,Mugil cephalus,Flathead grey mullet,600785,3.79619307145843,Mugil_cephalus-27
1951,180,27,Mugilidae,"Mullets, grey mullets",400359,10.4124015031662,Mugilidae-27
1951,180,27,Mullidae,Goatfishes,400332,65.4693518223014,Mullidae-27
1951,180,27,Mullus barbatus barbatus,Red mullet,600790,32.2177886322255,Mullus_barbatus_barbatus-27
1951,180,27,Mustelus mustelus,Smooth-hound,604996,82.5533496095968,Mustelus_mustelus-27
1951,180,27,Mya arenaria,Sand gaper,690337,1.67681624638686,Mya_arenaria-27
1951,180,27,Myoxocephalus,Grubbies and sculpins,500717,55.0796602820033,Myoxocephalus-27
1951,180,27,Mytiloida,Mussels,390054,1253.37281548939,Mytiloida-27
1951,180,27,Mytilus edulis,Blue mussel,690053,8826.58980365829,Mytilus_edulis-27
1951,180,27,Necora puber,Velvet swimcrab,690425,469.704384739977,Necora_puber-27
1951,180,27,Nephrops norvegicus,Norway lobster,690273,862.459433295597,Nephrops_norvegicus-27
1951,180,27,Octopoda,"Octopuses, argonauts",390007,19.5648584905937,Octopoda-27
1951,180,27,Osmerus eperlanus,European smelt,601334,260.926932183985,Osmerus_eperlanus-27
1951,180,27,Ostrea edulis,European flat oyster,690123,1274.5598422303499,Ostrea_edulis-27
1951,180,27,Pagellus bogaraveo,Blackspot seabream,600890,5.61789232453075,Pagellus_bogaraveo-27
1951,180,27,Palaemon serratus,Common prawn,690090,1.64197589342481,Palaemon_serratus-27
1951,180,27,Palinurus,Spiny lobsters,590082,0.0187951572231603,Palinurus-27
1951,180,27,Palinurus elephas,Common spiny lobster,690092,0.0107100824574029,Palinurus_elephas-27
1951,180,27,Pecten maximus,Great Atlantic scallop,690156,706.585473609724,Pecten_maximus-27
1951,180,27,Pectinidae,Scallops,490055,55.8185277108136,Pectinidae-27
1951,180,27,Perciformes,Perch-likes,300060,412.1578854001,Perciformes-27
1951,180,27,Phycis blennoides,Greater forkbeard,601340,0.258930396208285,Phycis_blennoides-27
1951,180,27,Platichthys flesus,European flounder,601341,3327.98839471151,Platichthys_flesus-27
1951,180,27,Pleuronectes platessa,European plaice,601342,43309.3712439238,Pleuronectes_platessa-27
1951,180,27,Pleuronectidae,Righteye flounders,400440,1499.25960895972,Pleuronectidae-27
1951,180,27,Pleuronectiformes,Flatfishes,300061,1.58956665454446,Pleuronectiformes-27
1951,180,27,Pollachius pollachius,Pollack,600034,3480.21285841098,Pollachius_pollachius-27
1951,180,27,Pollachius virens,Saithe,601343,8785.9545264916,Pollachius_virens-27
